NHDES Facility ID,Facility Name,Address,Town,County,State,Sample ID,Date,Time,Sample Location Comments,Parameter/Analyte,Result,Units,Result Comments
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-019,4/19/2019,2:00 PM,LEHMANN APT KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-020,4/19/2019,1:32 PM,LITTLE HSE UP APT KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-021,4/19/2019,1:43 PM,LITTLE HSE DWN APT KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-022,4/19/2019,8:01 AM,MASON HSE KITCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-024,4/19/2019,1:48 PM,MONADNOCK DORM DOWNAPT KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-025,4/19/2019,1:49 PM,MONADNOCK DORM STUDIO APT SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-027,4/19/2019,6:30 AM,NEW DORM APT KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-034,4/19/2019,2:42 PM,SLOPESIDE DORM UP APT KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-035,4/19/2019,2:51 PM,SLOPESIDE DORM DWN APT KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-036,4/19/2019,2:42 PM,TROWBRIDGE HSE KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-037,4/19/2019,2:59 PM,TUTTLE HSE UP APT KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-038,4/19/2019,2:02 PM,TUTTLE HSE DOWN APT KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-040,4/19/2019,3:02 PM,VILLAGE HSE KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-041,4/19/2019,2:27 PM,W&H DORM N APT KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-042,4/19/2019,2:29 PM,W&H DORM MID APT KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-043,4/19/2019,2:33 PM,W&H DORM S APT KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-045,4/19/2019,2:00 PM,TUTTLE HSE BARN APT KITCH SINK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-046,4/19/2019,2:56 PM,HEALTH CENTER UP APT KTCH SINK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-001,4/18/2019,7:14 AM,ACADEMIC CENTER FR SINK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-002,4/18/2019,7:16 AM,ACADEMIC CENTER LSP SINK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-003,4/18/2019,7:15 AM,ACADEMIC CENTER MAIN FL BUB,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-006,4/18/2019,7:41 AM,EVANS GYM MAIN FL BUB,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-007,4/18/2019,7:42 AM,EVANS GYM WEIGHT RM BUB,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-008,4/18/2019,7:36 AM,FAB 1ST FLR BUB,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-011,4/18/2019,7:02 AM,GILLESPIE HALL 2ND FL BUB,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-013,4/18/2019,7:53 AM,HEALTH CENTER WTER DISPR,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-015,4/18/2019,7:21 AM,HOWE ADMIN BLDG RECP RM SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-018,4/18/2019,7:07 AM,LEHMANN BUFF RM FILLER,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-023,4/18/2019,1:50 PM,MONADNOCK DORM UP APT KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-026,4/18/2019,7:42 AM,MONADNOCK DORM COMMS NK BUB,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-028,4/18/2019,7:25 AM,PRISM BLDG BTTM LVL BUB,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-029,4/18/2019,7:27 AM,PRISM BLDG UP LVL BUB,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-030,4/18/2019,7:28 AM,PRISM BLDG BIO CLASS,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-031,4/18/2019,7:29 AM,PRISM BLDG CHEM CLASS,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-032,4/18/2019,7:10 AM,SCHOOLHOUSE KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-033,4/18/2019,7:47 AM,SLOPESIDE DORM COMM SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19040355-044,4/18/2019,7:04 AM,GILLESPIE HALL KTCH SNK,LEAD,ND,UG/L (PPB),
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,19020209-001,2/19/2019,11:00 AM,KITCHEN OVERNITE,LEAD,ND,UG/L (PPB),
SCH-22235,DUBLIN CHRISTIAN ACADEMY,106 PAGE RD.,DUBLIN,CHESHIRE,NH,118121699.01,12/6/2018,7:00 AM,116 PAGE KITCHEN,LEAD,1.0000,UG/L (PPB),PWS LCR DATA
SCH-22235,DUBLIN CHRISTIAN ACADEMY,106 PAGE RD.,DUBLIN,CHESHIRE,NH,118121699.02,12/6/2018,7:00 AM,103 PAGE KITCHEN,LEAD,1.0000,UG/L (PPB),PWS LCR DATA
SCH-22235,DUBLIN CHRISTIAN ACADEMY,106 PAGE RD.,DUBLIN,CHESHIRE,NH,118121699.03,12/6/2018,8:00 AM,ANNEX DORM SUPERVISOR KITCHEN /FIRST FLR,LEAD,2.0000,UG/L (PPB),PWS LCR DATA
SCH-22235,DUBLIN CHRISTIAN ACADEMY,106 PAGE RD.,DUBLIN,CHESHIRE,NH,118121699.04,12/6/2018,6:55 AM,103 PAGE UPSTAIRS MASTER BATHROOM,LEAD,1.0000,UG/L (PPB),PWS LCR DATA
SCH-22235,DUBLIN CHRISTIAN ACADEMY,106 PAGE RD.,DUBLIN,CHESHIRE,NH,118121699.05,12/6/2018,7:00 AM,BOYS DORM NORTH /UPPER KITCHEN,LEAD,1.0000,UG/L (PPB),PWS LCR DATA
SCH-22230,DUBLIN CONSOLIDATED SCHOOL,MAIN ST. RTE. 101,DUBLIN,CHESHIRE,NH,1812-01263-001,12/4/2018,6:52 AM,KITCHEN SINK,LEAD,1.1000,UG/L (PPB),PWS LCR DATA
SCH-22230,DUBLIN CONSOLIDATED SCHOOL,MAIN ST. RTE. 101,DUBLIN,CHESHIRE,NH,1812-01263-002,12/4/2018,6:57 AM,ROOM 123,LEAD,1.5000,UG/L (PPB),PWS LCR DATA
SCH-22230,DUBLIN CONSOLIDATED SCHOOL,MAIN ST. RTE. 101,DUBLIN,CHESHIRE,NH,1812-01263-003,12/4/2018,7:03 AM,ROOM 128,LEAD,4.6000,UG/L (PPB),PWS LCR DATA
SCH-22230,DUBLIN CONSOLIDATED SCHOOL,MAIN ST. RTE. 101,DUBLIN,CHESHIRE,NH,1812-01263-004,12/4/2018,7:08 AM,ROOM 131,LEAD,1.6000,UG/L (PPB),PWS LCR DATA
SCH-22230,DUBLIN CONSOLIDATED SCHOOL,MAIN ST. RTE. 101,DUBLIN,CHESHIRE,NH,1812-01263-005,12/4/2018,7:12 AM,ROOM 133,LEAD,1.9000,UG/L (PPB),PWS LCR DATA
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,17050357-001,5/25/2017,6:40 AM,CORNER HOUSE,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,17050357-002,5/25/2017,6:45 AM,WING AND HOLLOW,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,17050357-003,5/25/2017,6:58 AM,HOYT HORNER DORM,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,17050357-004,5/25/2017,6:53 AM,ADMIN BLDG,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-22240,DUBLIN SCHOOL,PO BOX 522,DUBLIN,CHESHIRE,NH,17050357-005,5/25/2017,6:49 AM,SCHOOL HOUSE,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-26450,MOUNTAIN SHADOWS SCHOOL,VALLEY RD.,DUBLIN,CHESHIRE,NH,B701129001,3/16/2017,7:30 AM,CLASSROOM SINK,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-26450,MOUNTAIN SHADOWS SCHOOL,VALLEY RD.,DUBLIN,CHESHIRE,NH,B701129002,3/16/2017,7:30 AM,CLASSROOM KITCHEN,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-26450,MOUNTAIN SHADOWS SCHOOL,VALLEY RD.,DUBLIN,CHESHIRE,NH,B701129003,3/16/2017,7:51 AM,DOWNSTAIRS BATH,LEAD,3.9000,UG/L (PPB),PWS LCR DATA
SCH-26450,MOUNTAIN SHADOWS SCHOOL,VALLEY RD.,DUBLIN,CHESHIRE,NH,B701129004,3/16/2017,7:51 AM,HOUSE MASTER BATH,LEAD,3.9000,UG/L (PPB),PWS LCR DATA
SCH-26450,MOUNTAIN SHADOWS SCHOOL,VALLEY RD.,DUBLIN,CHESHIRE,NH,B701129005,3/16/2017,8:00 AM,HOUSE KITCHEN,LEAD,24.6000,UG/L (PPB),PWS LCR DATA
CB-00732,DUBLIN COMMUNITY PRESCHOOL AND CHILD CARE CENTER,1281C MAIN STREET,DUBLIN,CHESHIRE,NH,54527,4/12/2016,8:30 AM,2TOMS OFFICE SINK,LEAD,ND,UG/L (PPB),PWS LCR DATA
CB-00732,DUBLIN COMMUNITY PRESCHOOL AND CHILD CARE CENTER,1281C MAIN STREET,DUBLIN,CHESHIRE,NH,54528,4/12/2016,8:30 AM,FRONT BLDG BATHROOM SINK,LEAD,ND,UG/L (PPB),PWS LCR DATA
CB-00732,DUBLIN COMMUNITY PRESCHOOL AND CHILD CARE CENTER,1281C MAIN STREET,DUBLIN,CHESHIRE,NH,54529,4/12/2016,8:45 AM,LOWER BLDG KITCHEN SINK,LEAD,4.0000,UG/L (PPB),PWS LCR DATA
CB-00732,DUBLIN COMMUNITY PRESCHOOL AND CHILD CARE CENTER,1281C MAIN STREET,DUBLIN,CHESHIRE,NH,54530,4/12/2016,8:45 AM,LOWER BLDG WAREHOUSE SINK,LEAD,2.0000,UG/L (PPB),PWS LCR DATA
CB-00732,DUBLIN COMMUNITY PRESCHOOL AND CHILD CARE CENTER,1281C MAIN STREET,DUBLIN,CHESHIRE,NH,54531,4/12/2016,8:45 AM,LOWER BLDG BATHROOM SINK,LEAD,2.0000,UG/L (PPB),PWS LCR DATA
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1906-01145-001,6/5/2019,8:45 AM,RM 303 LIBRARY RETEST,LEAD,1.6000,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-001,5/16/2019,6:19 AM,1-ROOM 303,LEAD,104.0000,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-002,5/16/2019,6:20 AM,2-ROOM 304,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-003,5/16/2019,6:22 AM,3-ROOM 306,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-004,5/16/2019,6:23 AM,4-ROOM 308,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-005,5/16/2019,6:25 AM,5-ROOM 310,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-006,5/16/2019,6:27 AM,6-WATER BUBBLER IN THE 300 SECTION,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-007,5/16/2019,6:28 AM,7-BOTTLE FILLER IN THE 300 SECTION,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-008,5/16/2019,6:30 AM,8-ROOM 407,LEAD,1.9000,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-009,5/16/2019,6:31 AM,9-ROOM 408,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-010,5/16/2019,6:33 AM,10-ROOM 409,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-011,5/16/2019,6:34 AM,11-ROOM 411,LEAD,1.8000,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-012,5/16/2019,6:36 AM,12-ROOM 413,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-013,5/16/2019,6:37 AM,13-ROOM 414,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-014,5/16/2019,6:39 AM,14-WATER BUBBLER #1 IN THE 400 SECTION,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-015,5/16/2019,6:40 AM,15-BOTTLE FILLER #1 IN THE 400 SECTION,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-016,5/16/2019,6:42 AM,16-WATER BUBBLER #2 IN THE 400 SECTION,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-017,5/16/2019,6:44 AM,17-ROOM 301,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-018,5/16/2019,6:45 AM,18-ROOM 302,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-019,5/16/2019,6:47 AM,19-NURSES OFFICE SINK,LEAD,1.7000,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-020,5/16/2019,6:49 AM,20-KITCHEN FOOD PREP SINK,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-021,5/16/2019,6:51 AM,21-WATER BUBBLER IN THE GYM,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1905-02413-022,5/16/2019,6:52 AM,22-WATER FILLER IN THE GYM,LEAD,ND,UG/L (PPB),
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1712-01729-001,12/15/2017,6:24 AM,TEACHERS ROOM SINK,LEAD,1.420000,UG/L (PPB),PWS LCR DATA
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1712-01729-002,12/15/2017,7:00 AM,5TH GRADE SINK,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1712-01729-003,12/15/2017,6:44 AM,FOOD PREP SINK,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1712-01729-004,12/15/2017,6:26 AM,NURSES SINK,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-20685,DUNBARTON ELEMENTARY SCHOOL,20 ROBERT ROGERS RD.,DUNBARTON,MERRIMACK,NH,1712-01729-005,12/15/2017,6:50 AM,KITCHEN BATH SINK,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.01,4/23/2019,10:30 AM,1 BOYS LOCKER ROOM SINK 1,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.02,4/23/2019,10:30 AM,2 MALE PE STAFF ROOM SINK,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.03,4/23/2019,10:30 AM,3 GIRLS LOCKER ROOM SINK 1,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.04,4/23/2019,10:30 AM,4 WOMENS PE STAFF ROOM SINK,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.05,4/23/2019,10:30 AM,5 A131 TRAINERS ROOM SINK,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.06,4/23/2019,10:30 AM,6 GYM HALLWAY BUBBLER,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.07,4/23/2019,10:30 AM,7 MUSIC ROOM SINK,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.08,4/23/2019,10:30 AM,8 FOOD PREP SINK,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.09,4/23/2019,10:30 AM,9 SKILLET FAUCET,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.1,4/23/2019,10:30 AM,10 STEAM KETTLE FAUCET,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.11,4/23/2019,10:30 AM,11 COFFEE MAKER WATER SOURCE,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.12,4/23/2019,10:30 AM,12 MAIN OFFICE KITCHENETTE,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.13,4/23/2019,10:30 AM,13 NURSES OFFICE SINK,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.14,4/23/2019,10:30 AM,14 HALLWAY BUBBLER BY AD OFFICE,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.15,4/23/2019,10:30 AM,15 C121,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.16,4/23/2019,10:30 AM,16 C123,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.17,4/23/2019,10:30 AM,17 HALLWAY BUBBLER ACROSS FROM,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.18,4/23/2019,10:30 AM,18 T102,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.19,4/23/2019,10:30 AM,19 1ST FLOOR TOWER BUBBLER,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.2,4/23/2019,10:30 AM,20 C129,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.21,4/23/2019,10:30 AM,21 BUBBLER BY LIBRARY RESTROOMS,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.22,4/23/2019,10:30 AM,22 C135,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.23,4/23/2019,10:30 AM,23 C137,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.24,4/23/2019,10:30 AM,24 2ND FLOOR TOWER BUBBLER,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.25,4/23/2019,10:30 AM,25 C226 SINK 1,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.26,4/23/2019,10:30 AM,26 C226 SINK 2,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.27,4/23/2019,10:30 AM,27 C226 SINK 3,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.28,4/23/2019,10:30 AM,28 C226 SINK 4,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.29,4/23/2019,10:30 AM,29 C226 SINK 5,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.3,4/23/2019,10:30 AM,30 HALLWAY BUBBLER ACROSS C223,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.31,4/23/2019,10:30 AM,31 C218 SINK,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.32,4/23/2019,10:30 AM,32 HALLWAY BUBBLER NEXT TO C216,LEAD,ND,UG/L (PPB),
SCH-22800,OYSTER RIVER HIGH SCHOOL,55 COE DR.,DURHAM,STRAFFORD,NH,194510.33,4/23/2019,10:30 AM,33 3RD FLOOR TOWER BUBBLER,LEAD,ND,UG/L (PPB),
SCH-22790,OYSTER RIVER MIDDLE SCHOOL,1 COE DR.,DURHAM,STRAFFORD,NH,194511.01,4/22/2019,11:30 AM,1 3RD FLOOR BUBBLER,LEAD,ND,UG/L (PPB),
SCH-22790,OYSTER RIVER MIDDLE SCHOOL,1 COE DR.,DURHAM,STRAFFORD,NH,194511.02,4/22/2019,11:30 AM,2 303,LEAD,ND,UG/L (PPB),
